,log10c0,x,rhoA,rhoV,K,K_L,E,DeltaE,deltaL,gtype,h,tf,is_restart_antibiotics
352,-0.1,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
353,0.0,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
354,0.1,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
355,0.1,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
356,0.2,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
357,0.2,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
358,0.3,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
359,0.4,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
360,0.4,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
361,0.5,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
362,0.5,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
363,0.6,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
364,0.7,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
365,0.7,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
366,0.8,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
367,0.8,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
368,0.9,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
369,1.0,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
370,1.0,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
371,1.1,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
372,1.1,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
373,1.2,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
374,1.3,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
375,1.3,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
376,1.4,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
377,1.4,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
378,1.5,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
379,1.6,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
380,1.6,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
381,1.7,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
382,1.7,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
383,1.8,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
384,1.9,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
385,1.9,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
386,2.0,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
387,2.0,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
388,2.1,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
389,2.2,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
390,2.2,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
391,2.3,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
392,2.3,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
393,2.4,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
394,2.5,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
395,2.5,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
396,2.6,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
397,2.6,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
398,2.7,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
399,2.8,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
400,2.8,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
401,2.9,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
402,2.9,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
403,3.0,0,0.5,0.5,1,1,1,0.1,0.006,hill,1,10,True
404,-3.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
405,-2.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
406,-2.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
407,-2.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
408,-2.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
409,-2.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
410,-2.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
411,-2.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
412,-2.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
413,-2.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
414,-2.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
415,-2.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
416,-2.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
417,-2.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
418,-2.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
419,-2.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
420,-2.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
421,-2.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
422,-1.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
423,-1.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
424,-1.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
425,-1.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
426,-1.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
427,-1.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
428,-1.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
429,-1.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
430,-1.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
431,-1.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
432,-1.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
433,-1.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
434,-1.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
435,-1.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
436,-1.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
437,-1.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
438,-1.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
439,-0.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
440,-0.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
441,-0.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
442,-0.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
443,-0.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
444,-0.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
445,-0.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
446,-0.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
447,-0.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
448,-0.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
449,-0.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
450,-0.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
451,-0.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
452,-0.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
453,-0.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
454,0.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
455,0.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
456,0.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
457,0.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
458,0.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
459,0.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
460,0.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
461,0.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
462,0.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
463,0.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
464,0.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
465,0.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
466,0.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
467,0.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
468,0.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
469,0.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
470,1.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
471,1.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
472,1.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
473,1.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
474,1.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
475,1.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
476,1.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
477,1.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
478,1.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
479,1.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
480,1.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
481,1.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
482,1.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
483,1.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
484,1.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
485,1.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
486,1.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
487,2.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
488,2.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
489,2.1,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
490,2.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
491,2.2,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
492,2.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
493,2.3,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
494,2.4,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
495,2.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
496,2.5,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
497,2.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
498,2.6,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
499,2.7,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
500,2.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
501,2.8,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
502,2.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
503,2.9,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
504,3.0,0,0.5,0.5,1,1,1,0.1,0.008,hill,1,10,True
505,-3.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
506,-2.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
507,-2.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
508,-2.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
509,-2.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
510,-2.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
511,-2.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
512,-2.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
513,-2.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
514,-2.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
515,-2.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
516,-2.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
517,-2.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
518,-2.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
519,-2.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
520,-2.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
521,-2.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
522,-2.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
523,-1.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
524,-1.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
525,-1.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
526,-1.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
527,-1.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
528,-1.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
529,-1.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
530,-1.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
531,-1.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
532,-1.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
533,-1.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
534,-1.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
535,-1.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
536,-1.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
537,-1.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
538,-1.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
539,-1.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
540,-0.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
541,-0.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
542,-0.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
543,-0.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
544,-0.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
545,-0.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
546,-0.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
547,-0.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
548,-0.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
549,-0.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
550,-0.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
551,-0.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
552,-0.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
553,-0.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
554,-0.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
555,0.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
556,0.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
557,0.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
558,0.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
559,0.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
560,0.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
561,0.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
562,0.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
563,0.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
564,0.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
565,0.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
566,0.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
567,0.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
568,0.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
569,0.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
570,0.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
571,1.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
572,1.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
573,1.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
574,1.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
575,1.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
576,1.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
577,1.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
578,1.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
579,1.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
580,1.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
581,1.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
582,1.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
583,1.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
584,1.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
585,1.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
586,1.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
587,1.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
588,2.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
589,2.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
590,2.1,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
591,2.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
592,2.2,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
593,2.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
594,2.3,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
595,2.4,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
596,2.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
597,2.5,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
598,2.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
599,2.6,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
600,2.7,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
601,2.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
602,2.8,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
603,2.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
604,2.9,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
605,3.0,0,0.5,0.5,1,1,1,0.1,0.01,hill,1,10,True
606,-3.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
607,-2.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
608,-2.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
609,-2.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
610,-2.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
611,-2.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
612,-2.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
613,-2.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
614,-2.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
615,-2.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
616,-2.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
617,-2.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
618,-2.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
619,-2.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
620,-2.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
621,-2.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
622,-2.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
623,-2.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
624,-1.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
625,-1.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
626,-1.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
627,-1.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
628,-1.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
629,-1.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
630,-1.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
631,-1.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
632,-1.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
633,-1.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
634,-1.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
635,-1.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
636,-1.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
637,-1.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
638,-1.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
639,-1.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
640,-1.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
641,-0.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
642,-0.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
643,-0.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
644,-0.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
645,-0.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
646,-0.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
647,-0.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
648,-0.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
649,-0.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
650,-0.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
651,-0.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
652,-0.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
653,-0.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
654,-0.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
655,-0.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
656,0.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
657,0.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
658,0.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
659,0.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
660,0.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
661,0.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
662,0.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
663,0.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
664,0.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
665,0.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
666,0.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
667,0.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
668,0.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
669,0.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
670,0.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
671,0.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
672,1.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
673,1.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
674,1.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
675,1.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
676,1.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
677,1.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
678,1.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
679,1.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
680,1.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
681,1.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
682,1.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
683,1.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
684,1.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
685,1.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
686,1.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
687,1.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
688,1.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
689,2.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
690,2.0,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
691,2.1,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
692,2.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
693,2.2,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
694,2.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
695,2.3,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
696,2.4,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
697,2.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
698,2.5,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
699,2.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
700,2.6,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
701,2.7,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
702,2.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
703,2.8,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
704,2.9,0,0.5,0.5,1,1,1,0.1,0.012,hill,1,10,True
